"","V1","Application","Strain","Insecticide","Dose","Intensity","Subjects","Responded","Mortality_perc","lower","upper","dat"
"1",50,"Tarsal","Kisumu","Permethrin",2e-06,2.66e-06,31,0,0,NA,NA,NA
"2",51,"Tarsal","Kisumu","Permethrin",6e-06,7.98e-06,31,2,6.451612903,NA,NA,NA
"3",52,"Tarsal","Kisumu","Permethrin",1.85e-05,2.4605e-05,24,5,20.83333333,NA,NA,NA
"4",53,"Tarsal","Kisumu","Permethrin",5.5e-05,7.315e-05,37,23,62.16216216,NA,NA,NA
"5",54,"Tarsal","Kisumu","Permethrin",0.00016,0.0002128,39,35,89.74358974,NA,NA,NA
"6",55,"Tarsal","Kisumu","Permethrin",5e-04,0.000665,34,34,100,NA,NA,NA
"7",NA,NA,"Kisumu","Permethrin",0,NA,NA,NA,0,0,0,"sim"
"8",NA,NA,"Kisumu","Permethrin",7.91161481279192e-06,NA,NA,NA,7.3629120726755,1.32518164893198,14.5370548660705,"sim"
"9",NA,NA,"Kisumu","Permethrin",3.16464592511677e-05,NA,NA,NA,33.915562573299,21.6111026737225,46.4927989063602,"sim"
"10",NA,NA,"Kisumu","Permethrin",7.12045333151272e-05,NA,NA,NA,65.5992620311468,53.4202766402502,77.7766988436912,"sim"
"11",NA,NA,"Kisumu","Permethrin",0.000126585837004671,NA,NA,NA,85.9577621119374,76.1977393366503,93.6427626007275,"sim"
"12",NA,NA,"Kisumu","Permethrin",0.000197790370319798,NA,NA,NA,94.9320017344907,88.0889073438135,98.9477783072217,"sim"
"13",NA,NA,"Kisumu","Permethrin",0.000284818133260509,NA,NA,NA,98.1397415129603,93.4631191328721,99.8966839996345,"sim"
"14",NA,NA,"Kisumu","Permethrin",0.000387669125826804,NA,NA,NA,99.2276013217256,96.1139465767848,99.9934731604464,"sim"
"15",NA,NA,"Kisumu","Permethrin",0.000506343348018683,NA,NA,NA,99.6207871138064,97.4403627788725,99.9996694909989,"sim"
"16",NA,NA,"Kisumu","Permethrin",0.000640840799836145,NA,NA,NA,99.7822353713173,98.2083126713569,99.9999868655778,"sim"
"17",NA,NA,"Kisumu","Permethrin",0.000791161481279191,NA,NA,NA,99.8589115476434,98.6631228834108,99.9999994519715,"sim"
"18",NA,NA,"Kisumu","Permethrin",0.000957305392347822,NA,NA,NA,99.9004833201992,98.9665283839428,99.999999977629,"sim"
"19",NA,NA,"Kisumu","Permethrin",0.00113927253304204,NA,NA,NA,99.9255526766126,99.1900477734043,99.9999999991185,"sim"
"20",NA,NA,"Kisumu","Permethrin",0.00133706290336183,NA,NA,NA,99.9419364297732,99.3498046834818,99.9999999999643,"sim"
"21",NA,NA,"Kisumu","Permethrin",0.00155067650330722,NA,NA,NA,99.953303669457,99.4665808255819,99.9999999999986,"sim"
"22",NA,NA,"Kisumu","Permethrin",0.00178011333287818,NA,NA,NA,99.9615530180261,99.5603473034839,99.9999999999999,"sim"
"23",NA,NA,"Kisumu","Permethrin",0.00202537339207473,NA,NA,NA,99.9677504336539,99.6349547911001,100,"sim"
"24",NA,NA,"Kisumu","Permethrin",0.00228645668089686,NA,NA,NA,99.9725354596836,99.6885735394632,100,"sim"
"25",NA,NA,"Kisumu","Permethrin",0.00256336319934458,NA,NA,NA,99.9763129139646,99.7339633813572,100,"sim"
"26",NA,NA,"Kisumu","Permethrin",0.00285609294741788,NA,NA,NA,99.9793503983788,99.7695675228273,100,"sim"
"27",NA,NA,"Kisumu","Permethrin",0.00316464592511677,NA,NA,NA,99.9818312068968,99.7984653729593,100,"sim"
"28",NA,NA,"Kisumu","Permethrin",0.00348902213244123,NA,NA,NA,99.9838846474147,99.823830864801,100,"sim"
"29",NA,NA,"Kisumu","Permethrin",0.00382922156939129,NA,NA,NA,99.9856042411085,99.8443783716087,100,"sim"
"30",NA,NA,"Kisumu","Permethrin",0.00418524423596692,NA,NA,NA,99.9870590816509,99.8627241219502,100,"sim"
"31",NA,NA,"Kisumu","Permethrin",0.00455709013216814,NA,NA,NA,99.9883011655214,99.8783178662015,100,"sim"
"32",NA,NA,"Kisumu","Permethrin",0.00494475925799495,NA,NA,NA,99.9893702599292,99.8905906938218,100,"sim"
"33",NA,NA,"Kisumu","Permethrin",0.00534825161344734,NA,NA,NA,99.9902972169034,99.9013670885641,100,"sim"
"34",NA,NA,"Kisumu","Permethrin",0.00576756719852531,NA,NA,NA,99.9911062791947,99.9110448233907,100,"sim"
"35",NA,NA,"Kisumu","Permethrin",0.00620270601322886,NA,NA,NA,99.9918167158552,99.9193087632747,100,"sim"
"36",NA,NA,"Kisumu","Permethrin",0.006653668057558,NA,NA,NA,99.9924440024053,99.9263439234942,100,"sim"
"37",NA,NA,"Kisumu","Permethrin",0.00712045333151272,NA,NA,NA,99.9930006855859,99.932633028922,100,"sim"
"38",NA,NA,"Kisumu","Permethrin",0.00760306183509303,NA,NA,NA,99.9934970258571,99.9384276735493,100,"sim"
"39",NA,NA,"Kisumu","Permethrin",0.00810149356829892,NA,NA,NA,99.993941480826,99.9434139458923,100,"sim"
"40",NA,NA,"Kisumu","Permethrin",0.00861574853113039,NA,NA,NA,99.9943410732065,99.9476342713322,100,"sim"
"41",NA,NA,"Kisumu","Permethrin",0.00914582672358745,NA,NA,NA,99.9947016738677,99.9514297694626,100,"sim"
"42",NA,NA,"Kisumu","Permethrin",0.00969172814567009,NA,NA,NA,99.9950282217013,99.9552816333159,100,"sim"
"43",NA,NA,"Kisumu","Permethrin",0.0102534527973783,NA,NA,NA,99.9953248959576,99.9587768089554,100,"sim"
"44",NA,NA,"Kisumu","Permethrin",0.0108310006787121,NA,NA,NA,99.9955952524614,99.9616350321768,100,"sim"
"45",NA,NA,"Kisumu","Permethrin",0.0114243717896715,NA,NA,NA,99.995842332123,99.9641987573236,100,"sim"
"46",NA,NA,"Kisumu","Permethrin",0.0120335661302565,NA,NA,NA,99.9960687480096,99.9665320472898,100,"sim"
"47",NA,NA,"Kisumu","Permethrin",0.0126585837004671,NA,NA,NA,99.9962767556921,99.9686622218929,100,"sim"
"48",NA,NA,"Kisumu","Permethrin",0.0132994245003032,NA,NA,NA,99.9964683104433,99.9706124643104,100,"sim"
"49",NA,NA,"Kisumu","Permethrin",0.0139560885297649,NA,NA,NA,99.9966451140285,99.9725307312375,100,"sim"
"50",NA,NA,"Kisumu","Permethrin",0.0146285757888522,NA,NA,NA,99.9968086531967,99.9742829572618,100,"sim"
"51",NA,NA,"Kisumu","Permethrin",0.0153168862775651,NA,NA,NA,99.996960231517,99.9758760374675,100,"sim"
"52",NA,NA,"Kisumu","Permethrin",0.0160210199959036,NA,NA,NA,99.9971009958432,99.9772624878816,100,"sim"
"53",NA,NA,"Kisumu","Permethrin",0.0167409769438677,NA,NA,NA,99.9972319584197,99.9785428928096,100,"sim"
"54",NA,NA,"Kisumu","Permethrin",0.0174767571214573,NA,NA,NA,99.9973540154295,99.9797264775932,100,"sim"
"55",NA,NA,"Kisumu","Permethrin",0.0182283605286726,NA,NA,NA,99.9974679626257,99.9807571452274,100,"sim"
"56",NA,NA,"Kisumu","Permethrin",0.0189957871655134,NA,NA,NA,99.9975745085589,99.9817411340844,100,"sim"
"57",NA,NA,"Kisumu","Permethrin",0.0197790370319798,NA,NA,NA,99.9976742858143,99.9827320761593,100,"sim"
"58",NA,NA,"Kisumu","Permethrin",0.0205781101280718,NA,NA,NA,99.9977678605932,99.9836509824326,100,"sim"
"59",NA,NA,"Kisumu","Permethrin",0.0213930064537893,NA,NA,NA,99.9978557409131,99.9844666887202,100,"sim"
"60",NA,NA,"Kisumu","Permethrin",0.0222237260091325,NA,NA,NA,99.9979383836487,99.9852280915186,100,"sim"
