"","Mort_C","Strain","Insecticide"
"400",0.00701423279271224,"Tiassale-13","Permethrin"
"401",0.0608525266280417,"Tiassale-13","Permethrin"
"402",0.042932504055268,"Tiassale-13","Permethrin"
"403",0.0652273631122924,"Tiassale-13","Permethrin"
"404",0.0664241537560624,"Tiassale-13","Permethrin"
"405",0.0881925513953098,"Tiassale-13","Permethrin"
"406",0.0348096702671011,"Tiassale-13","Permethrin"
"407",0.0515794237176673,"Tiassale-13","Permethrin"
"408",0.00822721226134459,"Tiassale-13","Permethrin"
"409",0.0937697461571395,"Tiassale-13","Permethrin"
"410",0.0874221251197003,"Tiassale-13","Permethrin"
"411",0.0810439301214186,"Tiassale-13","Permethrin"
"412",0.0473000257766876,"Tiassale-13","Permethrin"
"413",0.0922243753378629,"Tiassale-13","Permethrin"
"414",0.0575323953500325,"Tiassale-13","Permethrin"
"415",0.0652250564922571,"Tiassale-13","Permethrin"
"416",0.0887112615691455,"Tiassale-13","Permethrin"
"417",0.106789657154894,"Tiassale-13","Permethrin"
"418",0.10548657199284,"Tiassale-13","Permethrin"
"419",0.107324914450757,"Tiassale-13","Permethrin"
"420",0.104490903462322,"Tiassale-13","Permethrin"
"421",0.0883499629379475,"Tiassale-13","Permethrin"
"422",0.0634698490726691,"Tiassale-13","Permethrin"
"423",0.0791146727436327,"Tiassale-13","Permethrin"
"424",0.0517041207716673,"Tiassale-13","Permethrin"
"425",0.0641459638211761,"Tiassale-13","Permethrin"
"426",0.0431758936486367,"Tiassale-13","Permethrin"
"427",0.0810799235635841,"Tiassale-13","Permethrin"
"428",0.0329081270166267,"Tiassale-13","Permethrin"
"429",0.0987463900050796,"Tiassale-13","Permethrin"
"430",0.0256606149443655,"Tiassale-13","Permethrin"
"431",0.021282320822705,"Tiassale-13","Permethrin"
"432",0.0834994060847519,"Tiassale-13","Permethrin"
"433",0.0404393098881804,"Tiassale-13","Permethrin"
"434",0.0630661779452431,"Tiassale-13","Permethrin"
"435",0.15939624787703,"Tiassale-13","Permethrin"
"436",0.0443916683641818,"Tiassale-13","Permethrin"
"437",0.127492853767577,"Tiassale-13","Permethrin"
"438",0.0599763978230416,"Tiassale-13","Permethrin"
"439",0.0717983154653343,"Tiassale-13","Permethrin"
"440",0.115032623328015,"Tiassale-13","Permethrin"
"441",0.043859950070869,"Tiassale-13","Permethrin"
"442",0.00904139228551412,"Tiassale-13","Permethrin"
"443",0.0527742794650596,"Tiassale-13","Permethrin"
"444",0.0696318636418398,"Tiassale-13","Permethrin"
"445",0.1829291630056,"Tiassale-13","Permethrin"
"446",0.0310212452020159,"Tiassale-13","Permethrin"
"447",0.0303191175707687,"Tiassale-13","Permethrin"
"448",0.0409917251991872,"Tiassale-13","Permethrin"
"449",0.0596886745929535,"Tiassale-13","Permethrin"
"450",0.0993812214984921,"Tiassale-13","Permethrin"
"451",0.0316466312119963,"Tiassale-13","Permethrin"
"452",0.177117249799923,"Tiassale-13","Permethrin"
"453",0.0641010856687178,"Tiassale-13","Permethrin"
"454",0.0642134808037628,"Tiassale-13","Permethrin"
"455",0.0338723124340651,"Tiassale-13","Permethrin"
"456",0.00766420560800136,"Tiassale-13","Permethrin"
"457",0.0259719427861475,"Tiassale-13","Permethrin"
"458",0.113694154975347,"Tiassale-13","Permethrin"
"459",0.162674833064292,"Tiassale-13","Permethrin"
"460",0.144812742337529,"Tiassale-13","Permethrin"
"461",0.0598568303081094,"Tiassale-13","Permethrin"
"462",0.0312859295589736,"Tiassale-13","Permethrin"
"463",0.0743796321026942,"Tiassale-13","Permethrin"
"464",0.12146148024277,"Tiassale-13","Permethrin"
"465",0.286695890107295,"Tiassale-13","Permethrin"
"466",0.0234749789417452,"Tiassale-13","Permethrin"
"467",0.11609956454737,"Tiassale-13","Permethrin"
"468",0.063992600923084,"Tiassale-13","Permethrin"
"469",0.062627143927207,"Tiassale-13","Permethrin"
"470",0.15795819766675,"Tiassale-13","Permethrin"
"471",0.0135271819746468,"Tiassale-13","Permethrin"
"472",0.0848558037379039,"Tiassale-13","Permethrin"
"473",0.0604092311008473,"Tiassale-13","Permethrin"
"474",0.0532086231876962,"Tiassale-13","Permethrin"
"475",0.0051761472679083,"Tiassale-13","Permethrin"
"476",0.079037466268404,"Tiassale-13","Permethrin"
"477",0.0811410990516649,"Tiassale-13","Permethrin"
"478",0.0697568559017108,"Tiassale-13","Permethrin"
"479",0.159683695969907,"Tiassale-13","Permethrin"
"480",0.0196574065422955,"Tiassale-13","Permethrin"
"481",0.0833187963774656,"Tiassale-13","Permethrin"
"482",0.0512892932963707,"Tiassale-13","Permethrin"
"483",0.0399325432599259,"Tiassale-13","Permethrin"
"484",0.095571879613688,"Tiassale-13","Permethrin"
"485",0.0782999607648704,"Tiassale-13","Permethrin"
"486",0.0429223808895069,"Tiassale-13","Permethrin"
"487",0.0775772743511777,"Tiassale-13","Permethrin"
"488",0.0142008790874377,"Tiassale-13","Permethrin"
"489",0.0996905318376188,"Tiassale-13","Permethrin"
"490",0.0108439273772415,"Tiassale-13","Permethrin"
"491",0.030837084352645,"Tiassale-13","Permethrin"
"492",0.0543142472691878,"Tiassale-13","Permethrin"
"493",0.131264940348201,"Tiassale-13","Permethrin"
"494",0.041604529296648,"Tiassale-13","Permethrin"
"495",0.0669893211954383,"Tiassale-13","Permethrin"
"496",0.108565556144655,"Tiassale-13","Permethrin"
"497",0.0440951568883777,"Tiassale-13","Permethrin"
"498",0.0754785407743295,"Tiassale-13","Permethrin"
"499",0.0771304637539884,"Tiassale-13","Permethrin"
"500",0.0796073259799618,"Tiassale-13","Permethrin"
"501",0.0893966482208427,"Tiassale-13","Permethrin"
