"","Mort_C","Strain","Insecticide"
"397",0.0315610441703198,"FUMOZ-R","Permethrin"
"398",0.0347624105159966,"FUMOZ-R","Permethrin"
"399",0.0460637005585091,"FUMOZ-R","Permethrin"
"400",0.0392712512816757,"FUMOZ-R","Permethrin"
"401",0.0436689913773466,"FUMOZ-R","Permethrin"
"402",0.0392703939324214,"FUMOZ-R","Permethrin"
"403",0.0441727634308225,"FUMOZ-R","Permethrin"
"404",0.0217626517405689,"FUMOZ-R","Permethrin"
"405",0.0313692223023007,"FUMOZ-R","Permethrin"
"406",0.0413107144077477,"FUMOZ-R","Permethrin"
"407",0.0448241632360003,"FUMOZ-R","Permethrin"
"408",0.0306169642941705,"FUMOZ-R","Permethrin"
"409",0.031718565705418,"FUMOZ-R","Permethrin"
"410",0.0274466287085865,"FUMOZ-R","Permethrin"
"411",0.03420198676008,"FUMOZ-R","Permethrin"
"412",0.0317206114802112,"FUMOZ-R","Permethrin"
"413",0.0422642080244087,"FUMOZ-R","Permethrin"
"414",0.0232305190693176,"FUMOZ-R","Permethrin"
"415",0.0230942496022405,"FUMOZ-R","Permethrin"
"416",0.026551347324537,"FUMOZ-R","Permethrin"
"417",0.0246477207194015,"FUMOZ-R","Permethrin"
"418",0.0322230063527811,"FUMOZ-R","Permethrin"
"419",0.0311048181158241,"FUMOZ-R","Permethrin"
"420",0.0365119460006598,"FUMOZ-R","Permethrin"
"421",0.0219089312858859,"FUMOZ-R","Permethrin"
"422",0.0296106571146196,"FUMOZ-R","Permethrin"
"423",0.0493572004258537,"FUMOZ-R","Permethrin"
"424",0.0447348129070072,"FUMOZ-R","Permethrin"
"425",0.0245130862214965,"FUMOZ-R","Permethrin"
"426",0.0279182564733884,"FUMOZ-R","Permethrin"
"427",0.0335660722875124,"FUMOZ-R","Permethrin"
"428",0.0347956187449333,"FUMOZ-R","Permethrin"
"429",0.049381922731935,"FUMOZ-R","Permethrin"
"430",0.0205775952440784,"FUMOZ-R","Permethrin"
"431",0.0298436950915376,"FUMOZ-R","Permethrin"
"432",0.0374039355311349,"FUMOZ-R","Permethrin"
