"","V1","Application","Strain","Insecticide","Dose","Intensity","Subjects","Responded","Mortality_perc","lower","upper","dat"
"199",NA,NA,"VK72014","Permethrin",0.285609294741788,NA,NA,NA,99.9977978641171,99.9993217317741,100,"sim"
"200",NA,NA,"VK72014","Permethrin",0.288623619985462,NA,NA,NA,99.9978262464923,99.9993474131877,100,"sim"
"201",NA,NA,"VK72014","Permethrin",0.291653768458761,NA,NA,NA,99.9978540816835,99.9993721075436,100,"sim"
"202",NA,NA,"VK72014","Permethrin",0.294699740161686,NA,NA,NA,99.9978813837847,99.9993956678516,100,"sim"
"203",NA,NA,"VK72014","Permethrin",0.297761535094236,NA,NA,NA,99.9979081664334,99.9994153817667,100,"sim"
"204",NA,NA,"VK72014","Permethrin",0.300839153256413,NA,NA,NA,99.9979344428288,99.9994343559878,100,"sim"
"205",NA,NA,"VK72014","Permethrin",0.303932594648214,NA,NA,NA,99.9979602257488,99.9994526218488,100,"sim"
"206",NA,NA,"VK72014","Permethrin",0.307041859269641,NA,NA,NA,99.9979855275662,99.9994724138479,100,"sim"
"207",NA,NA,"VK72014","Permethrin",0.310166947120694,NA,NA,NA,99.998010360264,99.9994882355205,100,"sim"
"208",NA,NA,"VK72014","Permethrin",0.313307858201373,NA,NA,NA,99.9980347354508,99.9995035065615,100,"sim"
"209",NA,NA,"VK72014","Permethrin",0.316464592511677,NA,NA,NA,99.9980586643743,99.9995188473021,100,"sim"
"210",NA,NA,"VK72014","Permethrin",0.319637150051606,NA,NA,NA,99.9980821579353,99.9995339025398,100,"sim"
"211",NA,NA,"VK72014","Permethrin",0.322825530821161,NA,NA,NA,99.9981052267005,99.9995484156022,100,"sim"
"212",NA,NA,"VK72014","Permethrin",0.326029734820342,NA,NA,NA,99.9981278809147,99.9995624085474,100,"sim"
"213",NA,NA,"VK72014","Permethrin",0.329249762049148,NA,NA,NA,99.9981501305128,99.9995759024338,100,"sim"
"214",NA,NA,"VK72014","Permethrin",0.33248561250758,NA,NA,NA,99.9981719851312,99.9995889173705,100,"sim"
"215",NA,NA,"VK72014","Permethrin",0.335737286195638,NA,NA,NA,99.9981934541183,99.9996014725642,100,"sim"
"216",NA,NA,"VK72014","Permethrin",0.339004783113321,NA,NA,NA,99.9982145465453,99.9996135863638,100,"sim"
"217",NA,NA,"VK72014","Permethrin",0.342288103260629,NA,NA,NA,99.9982352712158,99.9996252675018,100,"sim"
"218",NA,NA,"VK72014","Permethrin",0.345587246637564,NA,NA,NA,99.9982556366754,99.9996365787228,100,"sim"
"219",NA,NA,"VK72014","Permethrin",0.348902213244123,NA,NA,NA,99.9982756512209,99.9996476110586,100,"sim"
